country,country.code,year,economic.group,sdg381_rmnch,sdg381_rmnch_average,health.worker,sdi,total.aid.for.health_rmnch,total.aid.for.health.volatility_rmnch,total.health.spending,government.health.spending,prepaid.private.health.spending,out.of.pocket.health.spending,total.aid.for.health,the_total,ghes_total,ppp_total,oop_total,dah_total,ghes_per_the,ppp_per_the,oop_per_the,dah_per_the,total.aid.for.health.volatility,total.aid,total.aid.volatility,gini.index,people.at.poverty,gdp.per.capita,gdp,vae,pve,gee,rqe,rle,cce,institutional.index,income.group_wb,region_un,country.id_gbd
Cameroon,CMR,2014,Quintile 5 (richest),67.25997161865234,50.7720832824707,57.681,0.445,0.1669663567551858,NA,4.374731125968847,0.5803471846143684,0.4424857775041844,2.9382745760414126,0.4136268683487425,1333540,176906,134882,895668,126085,13.3,10.1,67.2,9.5,NA,3.1147085708348623,NA,46.6,37.5,1366.97,30482.787664,-0.9444732666015624,-1.059252381324768,-0.8102801442146301,-0.8984717130661011,-0.8975917100906372,-1.1784545183181765,-1.025963572281279,Lower middle income,Sub-Saharan Africa,202
Cameroon,CMR,2018,Quintile 1 (poorest),31.446943283081055,49.41027069091797,67.844,0.483,0.13127640250946504,NA,4.162031454894065,0.24457396944888352,0.38086380723010654,2.908416032947833,0.6281804044501114,1508429,88640,138035,1054086,227669,5.8999999999999995,9.1,69.89999999999999,15.1,NA,3.732760543421955,NA,NA,NA,1445.27,36242.614126,-1.1332226991653442,-1.4041675329208374,-0.8229525089263916,-0.7968624234199524,-1.0891292095184326,-1.144107222557068,-1.128321597451654,Lower middle income,Sub-Saharan Africa,202
Cameroon,CMR,2018,Quintile 2,43.6550407409668,49.41027069091797,67.844,0.483,0.13127640250946504,NA,4.162031454894065,0.24457396944888352,0.38086380723010654,2.908416032947833,0.6281804044501114,1508429,88640,138035,1054086,227669,5.8999999999999995,9.1,69.89999999999999,15.1,NA,3.732760543421955,NA,NA,NA,1445.27,36242.614126,-1.1332226991653442,-1.4041675329208374,-0.8229525089263916,-0.7968624234199524,-1.0891292095184326,-1.144107222557068,-1.128321597451654,Lower middle income,Sub-Saharan Africa,202
Cameroon,CMR,2018,Quintile 3,50.68532943725586,49.41027069091797,67.844,0.483,0.13127640250946504,NA,4.162031454894065,0.24457396944888352,0.38086380723010654,2.908416032947833,0.6281804044501114,1508429,88640,138035,1054086,227669,5.8999999999999995,9.1,69.89999999999999,15.1,NA,3.732760543421955,NA,NA,NA,1445.27,36242.614126,-1.1332226991653442,-1.4041675329208374,-0.8229525089263916,-0.7968624234199524,-1.0891292095184326,-1.144107222557068,-1.128321597451654,Lower middle income,Sub-Saharan Africa,202
Cameroon,CMR,2018,Quintile 4,58.17830657958984,49.41027069091797,67.844,0.483,0.13127640250946504,NA,4.162031454894065,0.24457396944888352,0.38086380723010654,2.908416032947833,0.6281804044501114,1508429,88640,138035,1054086,227669,5.8999999999999995,9.1,69.89999999999999,15.1,NA,3.732760543421955,NA,NA,NA,1445.27,36242.614126,-1.1332226991653442,-1.4041675329208374,-0.8229525089263916,-0.7968624234199524,-1.0891292095184326,-1.144107222557068,-1.128321597451654,Lower middle income,Sub-Saharan Africa,202
Cameroon,CMR,2018,Quintile 5 (richest),69.12294006347656,49.41027069091797,67.844,0.483,0.13127640250946504,NA,4.162031454894065,0.24457396944888352,0.38086380723010654,2.908416032947833,0.6281804044501114,1508429,88640,138035,1054086,227669,5.8999999999999995,9.1,69.89999999999999,15.1,NA,3.732760543421955,NA,NA,NA,1445.27,36242.614126,-1.1332226991653442,-1.4041675329208374,-0.8229525089263916,-0.7968624234199524,-1.0891292095184326,-1.144107222557068,-1.128321597451654,Lower middle income,Sub-Saharan Africa,202
Central African Republic,CAF,1994,Quintile 1 (poorest),20.270544052124023,35.97057342529297,23.699,0.199,0.00417202684914581,0.37235236054722354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.478659247577312,NA,NA,NA,458.65,1462.119066,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,1994,Quintile 2,26.578807830810547,35.97057342529297,23.699,0.199,0.00417202684914581,0.37235236054722354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.478659247577312,NA,NA,NA,458.65,1462.119066,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,1994,Quintile 3,34.626766204833984,35.97057342529297,23.699,0.199,0.00417202684914581,0.37235236054722354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.478659247577312,NA,NA,NA,458.65,1462.119066,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,1994,Quintile 4,44.01975631713867,35.97057342529297,23.699,0.199,0.00417202684914581,0.37235236054722354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.478659247577312,NA,NA,NA,458.65,1462.119066,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,1994,Quintile 5 (richest),53.81045913696289,35.97057342529297,23.699,0.199,0.00417202684914581,0.37235236054722354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.478659247577312,NA,NA,NA,458.65,1462.119066,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2006,Quintile 1 (poorest),NA,NA,25.864,0.236,0.04425272007495073,0.32492018471333617,6.052690488653308,1.578017677314283,0.06895312199692676,3.1585313952438394,1.247188294098259,116396,30346,1326,60740,23984,26.1,1.1,52.2,20.6,0.47382925691859473,11.827072448703635,NA,NA,NA,447.81,1923.045631,-1.0147935152053833,-1.851551532745361,-1.4642102718353271,-1.2703790664672852,-1.5449037551879885,-1.2191423177719116,-1.489702766931674,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2006,Quintile 2,NA,NA,25.864,0.236,0.04425272007495073,0.32492018471333617,6.052690488653308,1.578017677314283,0.06895312199692676,3.1585313952438394,1.247188294098259,116396,30346,1326,60740,23984,26.1,1.1,52.2,20.6,0.47382925691859473,11.827072448703635,NA,NA,NA,447.81,1923.045631,-1.0147935152053833,-1.851551532745361,-1.4642102718353271,-1.2703790664672852,-1.5449037551879885,-1.2191423177719116,-1.489702766931674,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2006,Quintile 3,NA,NA,25.864,0.236,0.04425272007495073,0.32492018471333617,6.052690488653308,1.578017677314283,0.06895312199692676,3.1585313952438394,1.247188294098259,116396,30346,1326,60740,23984,26.1,1.1,52.2,20.6,0.47382925691859473,11.827072448703635,NA,NA,NA,447.81,1923.045631,-1.0147935152053833,-1.851551532745361,-1.4642102718353271,-1.2703790664672852,-1.5449037551879885,-1.2191423177719116,-1.489702766931674,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2006,Quintile 4,NA,NA,25.864,0.236,0.04425272007495073,0.32492018471333617,6.052690488653308,1.578017677314283,0.06895312199692676,3.1585313952438394,1.247188294098259,116396,30346,1326,60740,23984,26.1,1.1,52.2,20.6,0.47382925691859473,11.827072448703635,NA,NA,NA,447.81,1923.045631,-1.0147935152053833,-1.851551532745361,-1.4642102718353271,-1.2703790664672852,-1.5449037551879885,-1.2191423177719116,-1.489702766931674,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2006,Quintile 5 (richest),NA,NA,25.864,0.236,0.04425272007495073,0.32492018471333617,6.052690488653308,1.578017677314283,0.06895312199692676,3.1585313952438394,1.247188294098259,116396,30346,1326,60740,23984,26.1,1.1,52.2,20.6,0.47382925691859473,11.827072448703635,NA,NA,NA,447.81,1923.045631,-1.0147935152053833,-1.851551532745361,-1.4642102718353271,-1.2703790664672852,-1.5449037551879885,-1.2191423177719116,-1.489702766931674,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2010,Quintile 1 (poorest),21.04981803894043,35.138248443603516,25.811,0.253,0.3903965768985479,0.40772626087582914,5.413805023173506,0.9450804020592566,0.06113612109129467,3.000643138274695,1.4069453617482592,126277,22044,1426,69990,32817,17.5,1.1,55.400000000000006,26,1.363819565008553,12.372990565881938,NA,NA,NA,500.53,2332.49996,-1.1042174100875854,-2.020625352859497,-1.398226022720337,-1.1629616022109983,-1.311998963356018,-0.9376055002212524,-1.4031775945068472,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2010,Quintile 2,22.964012145996097,35.138248443603516,25.811,0.253,0.3903965768985479,0.40772626087582914,5.413805023173506,0.9450804020592566,0.06113612109129467,3.000643138274695,1.4069453617482592,126277,22044,1426,69990,32817,17.5,1.1,55.400000000000006,26,1.363819565008553,12.372990565881938,NA,NA,NA,500.53,2332.49996,-1.1042174100875854,-2.020625352859497,-1.398226022720337,-1.1629616022109983,-1.311998963356018,-0.9376055002212524,-1.4031775945068472,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2010,Quintile 3,30.32962989807129,35.138248443603516,25.811,0.253,0.3903965768985479,0.40772626087582914,5.413805023173506,0.9450804020592566,0.06113612109129467,3.000643138274695,1.4069453617482592,126277,22044,1426,69990,32817,17.5,1.1,55.400000000000006,26,1.363819565008553,12.372990565881938,NA,NA,NA,500.53,2332.49996,-1.1042174100875854,-2.020625352859497,-1.398226022720337,-1.1629616022109983,-1.311998963356018,-0.9376055002212524,-1.4031775945068472,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2010,Quintile 4,44.13052749633789,35.138248443603516,25.811,0.253,0.3903965768985479,0.40772626087582914,5.413805023173506,0.9450804020592566,0.06113612109129467,3.000643138274695,1.4069453617482592,126277,22044,1426,69990,32817,17.5,1.1,55.400000000000006,26,1.363819565008553,12.372990565881938,NA,NA,NA,500.53,2332.49996,-1.1042174100875854,-2.020625352859497,-1.398226022720337,-1.1629616022109983,-1.311998963356018,-0.9376055002212524,-1.4031775945068472,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2010,Quintile 5 (richest),58.8592529296875,35.138248443603516,25.811,0.253,0.3903965768985479,0.40772626087582914,5.413805023173506,0.9450804020592566,0.06113612109129467,3.000643138274695,1.4069453617482592,126277,22044,1426,69990,32817,17.5,1.1,55.400000000000006,26,1.363819565008553,12.372990565881938,NA,NA,NA,500.53,2332.49996,-1.1042174100875854,-2.020625352859497,-1.398226022720337,-1.1629616022109983,-1.311998963356018,-0.9376055002212524,-1.4031775945068472,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2019,Quintile 1 (poorest),21.81136703491211,33.612632751464844,28.769,0.274,1.3686079916301606,0.4695481578627264,11.605713228770526,0.9687407282351094,0.092908114314319,5.804592979468602,4.739471406752495,230595,19248,1846,115332,94169,8.3,0.8,50,40.9,0.8775374196602969,38.98366094498487,NA,NA,NA,381.41,1986.909339,-1.222213625907898,-2.1382718086242676,-1.754603624343872,-1.3639075756072998,-1.747761368751526,-1.216165542602539,-1.6819142238508025,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2019,Quintile 2,24.287246704101563,33.612632751464844,28.769,0.274,1.3686079916301606,0.4695481578627264,11.605713228770526,0.9687407282351094,0.092908114314319,5.804592979468602,4.739471406752495,230595,19248,1846,115332,94169,8.3,0.8,50,40.9,0.8775374196602969,38.98366094498487,NA,NA,NA,381.41,1986.909339,-1.222213625907898,-2.1382718086242676,-1.754603624343872,-1.3639075756072998,-1.747761368751526,-1.216165542602539,-1.6819142238508025,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2019,Quintile 3,29.392671585083008,33.612632751464844,28.769,0.274,1.3686079916301606,0.4695481578627264,11.605713228770526,0.9687407282351094,0.092908114314319,5.804592979468602,4.739471406752495,230595,19248,1846,115332,94169,8.3,0.8,50,40.9,0.8775374196602969,38.98366094498487,NA,NA,NA,381.41,1986.909339,-1.222213625907898,-2.1382718086242676,-1.754603624343872,-1.3639075756072998,-1.747761368751526,-1.216165542602539,-1.6819142238508025,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2019,Quintile 4,40.4405517578125,33.612632751464844,28.769,0.274,1.3686079916301606,0.4695481578627264,11.605713228770526,0.9687407282351094,0.092908114314319,5.804592979468602,4.739471406752495,230595,19248,1846,115332,94169,8.3,0.8,50,40.9,0.8775374196602969,38.98366094498487,NA,NA,NA,381.41,1986.909339,-1.222213625907898,-2.1382718086242676,-1.754603624343872,-1.3639075756072998,-1.747761368751526,-1.216165542602539,-1.6819142238508025,Low income,Sub-Saharan Africa,169
Central African Republic,CAF,2019,Quintile 5 (richest),56.96579360961914,33.612632751464844,28.769,0.274,1.3686079916301606,0.4695481578627264,11.605713228770526,0.9687407282351094,0.092908114314319,5.804592979468602,4.739471406752495,230595,19248,1846,115332,94169,8.3,0.8,50,40.9,0.8775374196602969,38.98366094498487,NA,NA,NA,381.41,1986.909339,-1.222213625907898,-2.1382718086242676,-1.754603624343872,-1.3639075756072998,-1.747761368751526,-1.216165542602539,-1.6819142238508025,Low income,Sub-Saharan Africa,169
Chad,TCD,1997,Quintile 1 (poorest),7.078212738037109,18.59395408630371,12.992,0.128,0.2099273971154556,0.1978058471104914,8.55681813825833,2.0547479904953625,0.37482474586614234,5.116421629648882,1.0107901677342384,254633,61145,11154,152254,30079,24.1,4.3999999999999995,59.599999999999994,11.9,NA,12.07645409018429,2.939468371960694,NA,NA,399.39,2975.790719,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,204
Chad,TCD,1997,Quintile 2,12.198311805725098,18.59395408630371,12.992,0.128,0.2099273971154556,0.1978058471104914,8.55681813825833,2.0547479904953625,0.37482474586614234,5.116421629648882,1.0107901677342384,254633,61145,11154,152254,30079,24.1,4.3999999999999995,59.599999999999994,11.9,NA,12.07645409018429,2.939468371960694,NA,NA,399.39,2975.790719,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,204
Chad,TCD,1997,Quintile 3,11.905120849609377,18.59395408630371,12.992,0.128,0.2099273971154556,0.1978058471104914,8.55681813825833,2.0547479904953625,0.37482474586614234,5.116421629648882,1.0107901677342384,254633,61145,11154,152254,30079,24.1,4.3999999999999995,59.599999999999994,11.9,NA,12.07645409018429,2.939468371960694,NA,NA,399.39,2975.790719,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,204
Chad,TCD,1997,Quintile 4,21.910991668701172,18.59395408630371,12.992,0.128,0.2099273971154556,0.1978058471104914,8.55681813825833,2.0547479904953625,0.37482474586614234,5.116421629648882,1.0107901677342384,254633,61145,11154,152254,30079,24.1,4.3999999999999995,59.599999999999994,11.9,NA,12.07645409018429,2.939468371960694,NA,NA,399.39,2975.790719,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,204
Chad,TCD,1997,Quintile 5 (richest),38.47490310668945,18.59395408630371,12.992,0.128,0.2099273971154556,0.1978058471104914,8.55681813825833,2.0547479904953625,0.37482474586614234,5.116421629648882,1.0107901677342384,254633,61145,11154,152254,30079,24.1,4.3999999999999995,59.599999999999994,11.9,NA,12.07645409018429,2.939468371960694,NA,NA,399.39,2975.790719,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,204
Chad,TCD,2004,Quintile 1 (poorest),3.8678195476531982,15.917038917541504,14.056,0.149,0.25034071089751464,0.09997491617925933,5.99399807715957,1.6668814038045618,0.2558576248202183,3.3803386229690218,0.6909204255657686,348759,96987,14887,196684,40201,27.9,4.3,56.3,11.6,NA,8.002103185080516,2.103785008731141,NA,NA,605.24,5818.470335,-1.2305285930633545,-1.539456844329834,-1.1497368812561035,-0.8321599364280701,-1.3330330848693848,-1.4483457803726196,-1.3384504235787946,Low income,Sub-Saharan Africa,204
Chad,TCD,2004,Quintile 2,10.112286567687988,15.917038917541504,14.056,0.149,0.25034071089751464,0.09997491617925933,5.99399807715957,1.6668814038045618,0.2558576248202183,3.3803386229690218,0.6909204255657686,348759,96987,14887,196684,40201,27.9,4.3,56.3,11.6,NA,8.002103185080516,2.103785008731141,NA,NA,605.24,5818.470335,-1.2305285930633545,-1.539456844329834,-1.1497368812561035,-0.8321599364280701,-1.3330330848693848,-1.4483457803726196,-1.3384504235787946,Low income,Sub-Saharan Africa,204
Chad,TCD,2004,Quintile 3,13.470294952392578,15.917038917541504,14.056,0.149,0.25034071089751464,0.09997491617925933,5.99399807715957,1.6668814038045618,0.2558576248202183,3.3803386229690218,0.6909204255657686,348759,96987,14887,196684,40201,27.9,4.3,56.3,11.6,NA,8.002103185080516,2.103785008731141,NA,NA,605.24,5818.470335,-1.2305285930633545,-1.539456844329834,-1.1497368812561035,-0.8321599364280701,-1.3330330848693848,-1.4483457803726196,-1.3384504235787946,Low income,Sub-Saharan Africa,204
Chad,TCD,2004,Quintile 4,15.731752395629885,15.917038917541504,14.056,0.149,0.25034071089751464,0.09997491617925933,5.99399807715957,1.6668814038045618,0.2558576248202183,3.3803386229690218,0.6909204255657686,348759,96987,14887,196684,40201,27.9,4.3,56.3,11.6,NA,8.002103185080516,2.103785008731141,NA,NA,605.24,5818.470335,-1.2305285930633545,-1.539456844329834,-1.1497368812561035,-0.8321599364280701,-1.3330330848693848,-1.4483457803726196,-1.3384504235787946,Low income,Sub-Saharan Africa,204
Chad,TCD,2004,Quintile 5 (richest),35.3387565612793,15.917038917541504,14.056,0.149,0.25034071089751464,0.09997491617925933,5.99399807715957,1.6668814038045618,0.2558576248202183,3.3803386229690218,0.6909204255657686,348759,96987,14887,196684,40201,27.9,4.3,56.3,11.6,NA,8.002103185080516,2.103785008731141,NA,NA,605.24,5818.470335,-1.2305285930633545,-1.539456844329834,-1.1497368812561035,-0.8321599364280701,-1.3330330848693848,-1.4483457803726196,-1.3384504235787946,Low income,Sub-Saharan Africa,204
Chad,TCD,2010,Quintile 1 (poorest),9.757628440856934,19.500837326049805,13.759,0.185,0.2634130156600206,0.10867983016663108,5.368517883889877,1.1529158399824635,0.2689597692251362,3.125098737269094,0.8215319816765889,464576,99770,23275,270437,71093,21.5,5,58.099999999999994,15.4,NA,6.881325584355589,1.8034829717599237,NA,NA,727.52,8653.710578,-1.3603278398513794,-1.5248277187347412,-1.455557346343994,-1.0806641578674316,-1.5135598182678225,-1.3942385911941528,-1.4858886506674698,Low income,Sub-Saharan Africa,204
Chad,TCD,2010,Quintile 2,12.341960906982422,19.500837326049805,13.759,0.185,0.2634130156600206,0.10867983016663108,5.368517883889877,1.1529158399824635,0.2689597692251362,3.125098737269094,0.8215319816765889,464576,99770,23275,270437,71093,21.5,5,58.099999999999994,15.4,NA,6.881325584355589,1.8034829717599237,NA,NA,727.52,8653.710578,-1.3603278398513794,-1.5248277187347412,-1.455557346343994,-1.0806641578674316,-1.5135598182678225,-1.3942385911941528,-1.4858886506674698,Low income,Sub-Saharan Africa,204
Chad,TCD,2010,Quintile 3,15.09153652191162,19.500837326049805,13.759,0.185,0.2634130156600206,0.10867983016663108,5.368517883889877,1.1529158399824635,0.2689597692251362,3.125098737269094,0.8215319816765889,464576,99770,23275,270437,71093,21.5,5,58.099999999999994,15.4,NA,6.881325584355589,1.8034829717599237,NA,NA,727.52,8653.710578,-1.3603278398513794,-1.5248277187347412,-1.455557346343994,-1.0806641578674316,-1.5135598182678225,-1.3942385911941528,-1.4858886506674698,Low income,Sub-Saharan Africa,204
Chad,TCD,2010,Quintile 4,21.738401412963867,19.500837326049805,13.759,0.185,0.2634130156600206,0.10867983016663108,5.368517883889877,1.1529158399824635,0.2689597692251362,3.125098737269094,0.8215319816765889,464576,99770,23275,270437,71093,21.5,5,58.099999999999994,15.4,NA,6.881325584355589,1.8034829717599237,NA,NA,727.52,8653.710578,-1.3603278398513794,-1.5248277187347412,-1.455557346343994,-1.0806641578674316,-1.5135598182678225,-1.3942385911941528,-1.4858886506674698,Low income,Sub-Saharan Africa,204
Chad,TCD,2010,Quintile 5 (richest),38.24542999267578,19.500837326049805,13.759,0.185,0.2634130156600206,0.10867983016663108,5.368517883889877,1.1529158399824635,0.2689597692251362,3.125098737269094,0.8215319816765889,464576,99770,23275,270437,71093,21.5,5,58.099999999999994,15.4,NA,6.881325584355589,1.8034829717599237,NA,NA,727.52,8653.710578,-1.3603278398513794,-1.5248277187347412,-1.455557346343994,-1.0806641578674316,-1.5135598182678225,-1.3942385911941528,-1.4858886506674698,Low income,Sub-Saharan Africa,204
Chad,TCD,2014,Quintile 1 (poorest),20.869632720947266,27.961244583129883,15.118,0.21,0.4230967283806118,0.10411341672094304,5.211044863786244,1.2120614326261423,0.2736243864131739,3.0009057286274827,0.7244533161194451,555262,129151,29156,319761,77194,23.3,5.2,57.599999999999994,13.900000000000002,NA,4.3266926487880895,2.147688895777106,NA,NA,777.94,10655.483008,-1.3308037519454956,-1.568882703781128,-1.5096811056137085,-1.162166953086853,-1.1504228115081787,-1.329005241394043,-1.4315716435073895,Low income,Sub-Saharan Africa,204
Chad,TCD,2014,Quintile 2,24.793323516845703,27.961244583129883,15.118,0.21,0.4230967283806118,0.10411341672094304,5.211044863786244,1.2120614326261423,0.2736243864131739,3.0009057286274827,0.7244533161194451,555262,129151,29156,319761,77194,23.3,5.2,57.599999999999994,13.900000000000002,NA,4.3266926487880895,2.147688895777106,NA,NA,777.94,10655.483008,-1.3308037519454956,-1.568882703781128,-1.5096811056137085,-1.162166953086853,-1.1504228115081787,-1.329005241394043,-1.4315716435073895,Low income,Sub-Saharan Africa,204
Chad,TCD,2014,Quintile 3,25.051849365234375,27.961244583129883,15.118,0.21,0.4230967283806118,0.10411341672094304,5.211044863786244,1.2120614326261423,0.2736243864131739,3.0009057286274827,0.7244533161194451,555262,129151,29156,319761,77194,23.3,5.2,57.599999999999994,13.900000000000002,NA,4.3266926487880895,2.147688895777106,NA,NA,777.94,10655.483008,-1.3308037519454956,-1.568882703781128,-1.5096811056137085,-1.162166953086853,-1.1504228115081787,-1.329005241394043,-1.4315716435073895,Low income,Sub-Saharan Africa,204
Chad,TCD,2014,Quintile 4,26.19073486328125,27.961244583129883,15.118,0.21,0.4230967283806118,0.10411341672094304,5.211044863786244,1.2120614326261423,0.2736243864131739,3.0009057286274827,0.7244533161194451,555262,129151,29156,319761,77194,23.3,5.2,57.599999999999994,13.900000000000002,NA,4.3266926487880895,2.147688895777106,NA,NA,777.94,10655.483008,-1.3308037519454956,-1.568882703781128,-1.5096811056137085,-1.162166953086853,-1.1504228115081787,-1.329005241394043,-1.4315716435073895,Low income,Sub-Saharan Africa,204
Chad,TCD,2014,Quintile 5 (richest),45.30351638793945,27.961244583129883,15.118,0.21,0.4230967283806118,0.10411341672094304,5.211044863786244,1.2120614326261423,0.2736243864131739,3.0009057286274827,0.7244533161194451,555262,129151,29156,319761,77194,23.3,5.2,57.599999999999994,13.900000000000002,NA,4.3266926487880895,2.147688895777106,NA,NA,777.94,10655.483008,-1.3308037519454956,-1.568882703781128,-1.5096811056137085,-1.162166953086853,-1.1504228115081787,-1.329005241394043,-1.4315716435073895,Low income,Sub-Saharan Africa,204
Chad,TCD,2019,Quintile 1 (poorest),NA,NA,16.422,0.238,0.4106855863271151,0.10346340668987218,5.293016995068284,0.8565030354832956,0.2653415167160083,3.006168330682536,1.1650041121864445,557146,90156,27930,316431,122629,16.2,5,56.8,22,NA,7.166025995663626,2.726720637144997,NA,NA,652.7,10526.057266,-1.4348264932632446,-1.3437432050704956,-1.5765894651412964,-1.1072514057159424,-1.2992972135543823,-1.4007775783538818,-1.4570546553368653,Low income,Sub-Saharan Africa,204
Chad,TCD,2019,Quintile 2,NA,NA,16.422,0.238,0.4106855863271151,0.10346340668987218,5.293016995068284,0.8565030354832956,0.2653415167160083,3.006168330682536,1.1650041121864445,557146,90156,27930,316431,122629,16.2,5,56.8,22,NA,7.166025995663626,2.726720637144997,NA,NA,652.7,10526.057266,-1.4348264932632446,-1.3437432050704956,-1.5765894651412964,-1.1072514057159424,-1.2992972135543823,-1.4007775783538818,-1.4570546553368653,Low income,Sub-Saharan Africa,204
Chad,TCD,2019,Quintile 3,NA,NA,16.422,0.238,0.4106855863271151,0.10346340668987218,5.293016995068284,0.8565030354832956,0.2653415167160083,3.006168330682536,1.1650041121864445,557146,90156,27930,316431,122629,16.2,5,56.8,22,NA,7.166025995663626,2.726720637144997,NA,NA,652.7,10526.057266,-1.4348264932632446,-1.3437432050704956,-1.5765894651412964,-1.1072514057159424,-1.2992972135543823,-1.4007775783538818,-1.4570546553368653,Low income,Sub-Saharan Africa,204
Chad,TCD,2019,Quintile 4,NA,NA,16.422,0.238,0.4106855863271151,0.10346340668987218,5.293016995068284,0.8565030354832956,0.2653415167160083,3.006168330682536,1.1650041121864445,557146,90156,27930,316431,122629,16.2,5,56.8,22,NA,7.166025995663626,2.726720637144997,NA,NA,652.7,10526.057266,-1.4348264932632446,-1.3437432050704956,-1.5765894651412964,-1.1072514057159424,-1.2992972135543823,-1.4007775783538818,-1.4570546553368653,Low income,Sub-Saharan Africa,204
Chad,TCD,2019,Quintile 5 (richest),NA,NA,16.422,0.238,0.4106855863271151,0.10346340668987218,5.293016995068284,0.8565030354832956,0.2653415167160083,3.006168330682536,1.1650041121864445,557146,90156,27930,316431,122629,16.2,5,56.8,22,NA,7.166025995663626,2.726720637144997,NA,NA,652.7,10526.057266,-1.4348264932632446,-1.3437432050704956,-1.5765894651412964,-1.1072514057159424,-1.2992972135543823,-1.4007775783538818,-1.4570546553368653,Low income,Sub-Saharan Africa,204
Comoros,COM,1996,Quintile 1 (poorest),32.315513610839844,45.993919372558594,26.788,0.315,0.1579220005646405,0.2691226996256324,9.07830117264583,0.9102653630676826,0.2503506480913752,7.255925563326299,0.6619440864788904,49208,4934,1357,39330,3588,10,2.8000000000000003,79.9,7.3,NA,10.298137934016626,2.578685523330007,NA,NA,1096.61,542.0397392000001,-0.42399662733078,0.507538914680481,-1.6624231338500977,-1.1312532424926758,-0.8786042928695679,-0.9985650181770324,-0.8471842463958426,Lower middle income,Sub-Saharan Africa,176
Comoros,COM,1996,Quintile 2,42.07843017578125,45.993919372558594,26.788,0.315,0.1579220005646405,0.2691226996256324,9.07830117264583,0.9102653630676826,0.2503506480913752,7.255925563326299,0.6619440864788904,49208,4934,1357,39330,3588,10,2.8000000000000003,79.9,7.3,NA,10.298137934016626,2.578685523330007,NA,NA,1096.61,542.0397392000001,-0.42399662733078,0.507538914680481,-1.6624231338500977,-1.1312532424926758,-0.8786042928695679,-0.9985650181770324,-0.8471842463958426,Lower middle income,Sub-Saharan Africa,176
Comoros,COM,1996,Quintile 3,46.88385391235352,45.993919372558594,26.788,0.315,0.1579220005646405,0.2691226996256324,9.07830117264583,0.9102653630676826,0.2503506480913752,7.255925563326299,0.6619440864788904,49208,4934,1357,39330,3588,10,2.8000000000000003,79.9,7.3,NA,10.298137934016626,2.578685523330007,NA,NA,1096.61,542.0397392000001,-0.42399662733078,0.507538914680481,-1.6624231338500977,-1.1312532424926758,-0.8786042928695679,-0.9985650181770324,-0.8471842463958426,Lower middle income,Sub-Saharan Africa,176
Comoros,COM,1996,Quintile 4,53.14225006103515,45.993919372558594,26.788,0.315,0.1579220005646405,0.2691226996256324,9.07830117264583,0.9102653630676826,0.2503506480913752,7.255925563326299,0.6619440864788904,49208,4934,1357,39330,3588,10,2.8000000000000003,79.9,7.3,NA,10.298137934016626,2.578685523330007,NA,NA,1096.61,542.0397392000001,-0.42399662733078,0.507538914680481,-1.6624231338500977,-1.1312532424926758,-0.8786042928695679,-0.9985650181770324,-0.8471842463958426,Lower middle income,Sub-Saharan Africa,176
